Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,segment,RFM_Segment
6948,CA-2019-130365,2019-04-25,2019-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,loyal customers,35
6949,CA-2019-130365,2019-04-25,2019-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,loyal customers,35
6950,CA-2021-143021,2021-11-19,2021-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011.0,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,0.2,18.2525,loyal customers,44
6951,CA-2021-143021,2021-11-19,2021-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011.0,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,loyal customers,44
6952,CA-2019-161767,2019-11-20,2019-11-24,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217.0,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986,can't_loose,25
6953,CA-2019-129917,2019-10-02,2019-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,hibernating,11
6954,CA-2019-129917,2019-10-02,2019-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184,hibernating,11
6955,CA-2019-129917,2019-10-02,2019-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396,hibernating,11
6956,CA-2019-115420,2019-04-25,2019-05-02,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004.0,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0.0,9.8164,at Risk,23
6957,CA-2020-157588,2020-07-14,2020-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0.0,17.108,hibernating,11
6958,CA-2020-157588,2020-07-14,2020-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,hibernating,11
6959,CA-2019-167255,2019-09-27,2019-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110.0,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0.0,4.3428,at Risk,13
6960,CA-2019-167255,2019-09-27,2019-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0.0,73.41,at Risk,13
6961,CA-2019-167255,2019-09-27,2019-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.2208,at Risk,13
6962,CA-2021-162096,2021-11-10,2021-11-10,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503.0,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0.0,2.106,potential_loyalists,42
6963,CA-2020-157161,2020-07-16,2020-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,0.0,4.794,can't_loose,15
6964,CA-2020-157161,2020-07-16,2020-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0.0,5.58,can't_loose,15
6965,CA-2020-157161,2020-07-16,2020-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,can't_loose,15
6966,CA-2020-157161,2020-07-16,2020-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0.0,18.2352,can't_loose,15
6967,CA-2020-157161,2020-07-16,2020-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0.0,3.1654,can't_loose,15
6968,CA-2020-157161,2020-07-16,2020-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0.0,28.8576,can't_loose,15
6969,CA-2019-110765,2019-10-16,2019-10-20,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0.0,214.4922,loyal customers,35
6970,CA-2020-163937,2020-01-10,2020-01-13,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632.0,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,0.0,7.7035,loyal customers,44
6971,CA-2021-153822,2021-09-19,2021-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,loyal customers,45
6972,CA-2021-153822,2021-09-19,2021-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,loyal customers,45
6973,CA-2021-153822,2021-09-19,2021-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,loyal customers,45
6974,CA-2021-153822,2021-09-19,2021-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938,loyal customers,45
6975,CA-2021-146185,2021-09-15,2021-09-19,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,at Risk,23
6976,CA-2019-112144,2019-06-28,2019-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234.0,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,loyal customers,34
6977,CA-2019-112144,2019-06-28,2019-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.632,loyal customers,34
6978,US-2020-119298,2020-11-25,2020-11-28,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401.0,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0.0,17.994,champions,55
6979,CA-2021-155159,2021-11-25,2021-11-29,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9,0.0,23.9463,champions,54
6980,CA-2021-149076,2021-01-14,2021-01-19,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0.0,69.705,potential_loyalists,43
6981,CA-2018-146990,2018-11-07,2018-11-08,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024.0,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,0.0,2.8416,champions,55
6982,CA-2018-146990,2018-11-07,2018-11-08,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,champions,55
6983,CA-2020-116526,2020-09-01,2020-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,loyal customers,34
6984,CA-2020-116526,2020-09-01,2020-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,0.0,2.2828,loyal customers,34
6985,CA-2020-116526,2020-09-01,2020-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,0.1,71.162,loyal customers,34
6986,CA-2020-116526,2020-09-01,2020-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0.0,14.4648,loyal customers,34
6987,CA-2020-116526,2020-09-01,2020-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2,0.0,2.99,loyal customers,34
6988,CA-2020-116526,2020-09-01,2020-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5,0.0,12.672,loyal customers,34
6989,CA-2021-158561,2021-11-11,2021-11-16,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311.0,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,5,0.2,130.2885,loyal customers,45
6990,CA-2021-165099,2021-12-11,2021-12-13,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605.0,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.8,-3.7584,champions,54
6991,CA-2019-109386,2019-11-08,2019-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0.0,18.6606,hibernating,11
6992,CA-2019-109386,2019-11-08,2019-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,5,0.0,58.812,hibernating,11
6993,CA-2019-109386,2019-11-08,2019-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,hibernating,11
6994,CA-2019-109386,2019-11-08,2019-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0.0,79.758,hibernating,11
6995,CA-2019-109386,2019-11-08,2019-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5,0.0,6.975,hibernating,11
6996,CA-2019-166800,2019-11-19,2019-11-26,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115.0,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4,0.0,8.3916,hibernating,21
6997,CA-2021-117443,2021-12-23,2021-12-25,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,4,0.8,-22.144,champions,55
6998,CA-2021-117443,2021-12-23,2021-12-25,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,4,0.2,63.7536,champions,55
6999,US-2020-134369,2020-09-16,2020-09-22,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677.0,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,0.0,6.3504,can't_loose,25
7000,CA-2021-123687,2021-05-26,2021-05-29,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214.0,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0.0,62.532,about_to_sleep,31
7001,CA-2021-123687,2021-05-26,2021-05-29,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.0,0.7728,about_to_sleep,31
7002,CA-2019-104871,2019-03-30,2019-04-03,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761.0,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232,loyal customers,44
7003,CA-2018-133158,2018-08-19,2018-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.0,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.0316,need attention,33
7004,CA-2018-133158,2018-08-19,2018-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.0,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,need attention,33
7005,CA-2018-126333,2018-12-23,2018-12-28,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642.0,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.184,1,0.2,1.8144,about_to_sleep,32
7006,CA-2019-141740,2019-11-01,2019-11-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776,can't_loose,25
7007,CA-2018-119466,2018-12-15,2018-12-21,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,loyal customers,35
7008,CA-2019-154823,2019-08-21,2019-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503.0,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2,0.7,-8.9796,champions,55
7009,CA-2019-154823,2019-08-21,2019-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503.0,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458,3,0.3,-42.747,champions,55
7010,CA-2019-154823,2019-08-21,2019-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503.0,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,1,0.2,-3.8976,champions,55
7011,US-2018-135881,2018-05-23,2018-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.837,loyal customers,45
7012,US-2018-135881,2018-05-23,2018-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.1512,loyal customers,45
7013,US-2018-135881,2018-05-23,2018-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,loyal customers,45
7014,CA-2021-141201,2021-12-09,2021-12-11,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905.0,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,0.15,15.6978,champions,54
7015,CA-2018-114790,2018-03-11,2018-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0.0,38.1576,champions,55
7016,CA-2018-114790,2018-03-11,2018-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0.0,14.1728,champions,55
7017,CA-2018-114790,2018-03-11,2018-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0.0,164.6316,champions,55
7018,CA-2018-114790,2018-03-11,2018-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0.0,7.0218,champions,55
7019,US-2020-154256,2020-06-23,2020-06-27,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,7,0.0,12.1401,hibernating,12
7020,CA-2018-124737,2018-08-23,2018-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,3,0.2,5.4432,loyal customers,35
7021,CA-2018-124737,2018-08-23,2018-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,1,0.2,0.51,loyal customers,35
7022,CA-2018-124737,2018-08-23,2018-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,0.2,1.2672,loyal customers,35
7023,CA-2018-124737,2018-08-23,2018-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,9,0.2,10.773,loyal customers,35
7024,CA-2018-124737,2018-08-23,2018-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.104,6,0.2,10.8864,loyal customers,35
7025,CA-2018-124737,2018-08-23,2018-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,9,0.2,69.705,loyal customers,35
7026,US-2021-101840,2021-02-06,2021-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,0.0,65.9634,at Risk,13
7027,US-2021-101840,2021-02-06,2021-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,0.2,15.606,at Risk,13
7028,CA-2021-131653,2021-01-29,2021-02-05,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011.0,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4012,can't_loose,25
